ticker,date,Open,High,Low,Close,Volume,future_breakout,future_max_ret_pct,sample_weight,vol_ratio_20,value_traded,dist_to_10d_high_pct,dist_to_20d_high_pct,range_10d_pct,close_pos_day,rsi14,macd_hist,macd_bullish,adx14,cmf20,obv_slope_5_pct,price_vs_sma20_pct,price_vs_sma50_pct,intraday_range_pct,consecutive_up,positive_top_rank
ACES,2026-07-17,348.0,352.0,344.0,352.0,11084700.0,0,,1.0,0.6288747262959298,3901814400.0,1.1363636363636365,1.1363636363636365,7.386363636363637,0.999999999875,60.92727119161496,1.3512015305073044,1,24.34658148407254,0.11450858134485815,20.746862457514734,4.142011834319527,6.734512231001437,2.272727272727273,1,
ACES,2026-07-20,352.0,356.0,348.0,354.0,14006100.0,0,,1.0,0.8573317377585029,4958159400.0,0.5649717514124294,0.5649717514124294,7.344632768361582,0.74999999990625,62.05140484376466,1.47391071925336,1,25.036573754592347,0.12062109950100075,36.06637087461253,4.455591619946894,7.388931212218322,2.2598870056497176,2,
ACES,2026-07-21,356.0,358.0,352.0,358.0,8567100.0,0,,1.0,0.5441513621251063,3067021800.0,0.0,0.0,7.82122905027933,0.9999999998333333,64.2657415504284,1.6886860555100656,1,25.86110237312096,0.2172364972318806,71.33828027138216,5.201292976785186,8.528391158031447,1.675977653631285,3,
ACES,2026-07-22,358.0,360.0,352.0,358.0,9788900.0,0,,1.0,0.6412137135588052,3504426200.0,0.5586592178770949,0.5586592178770949,8.379888268156424,0.74999999990625,64.2657415494188,1.6907882790055773,1,26.809310558821405,0.2527365058370034,71.33828027138216,4.800936768149875,8.454517559191938,2.2346368715083798,0,
ACES,2026-07-23,360.0,368.0,358.0,360.0,30335900.0,0,,1.0,1.9627893103460545,10920924000.0,2.2222222222222223,2.2222222222222223,9.444444444444445,0.19999999998,65.43529527904987,1.68326259269202,1,28.33291128074695,0.1621268263887812,135.63554589058663,5.048147067405898,8.93691746400609,2.7777777777777777,1,
ACES,2026-07-24,358.0,362.0,354.0,356.0,17084700.0,0,,1.0,1.0905678744404637,6082153200.0,3.3707865168539324,3.3707865168539324,8.426966292134832,0.24999999996875,61.12627985133158,1.2833543491021393,1,28.967002010405725,0.1409054697504258,99.24756205673759,3.5787023567064336,7.606940201770139,2.247191011235955,0,
ACES,2026-07-27,356.0,356.0,344.0,350.0,14790500.0,0,,1.0,0.9298952472893903,5176675000.0,5.142857142857142,5.142857142857142,8.0,0.49999999995833333,55.24912260806369,0.5279118194780148,1,27.931649205929762,0.17020798556498937,31.81453967650374,1.5670342426001092,5.714351048350325,3.428571428571429,0,
ACES,2026-07-28,350.0,352.0,346.0,350.0,6144500.0,0,,1.0,0.4353847445635364,2150575000.0,5.142857142857142,5.142857142857142,8.0,0.6666666665555555,55.24912260711024,-0.029068401992372372,0,26.970250173202082,0.17782888522936507,-11.382997604046498,1.214574898785422,5.635479874690126,1.7142857142857144,0,
ADES,2026-07-16,34425.0,34425.0,33400.0,33825.0,44600.0,0,,1.0,0.48841920823522433,1508595000.0,9.977827050997783,9.977827050997783,16.260162601626014,0.4146341463410589,65.26244731209542,-298.4665489795425,0,54.233652539758054,0.4265829712758109,-40.23191823899363,1.3786902442679454,28.032855142132558,3.0303030303030303,0,
ADES,2026-07-17,33500.0,34450.0,33000.0,34275.0,34500.0,0,,1.0,0.3822926477921172,1182487500.0,8.533916849015318,8.533916849015318,16.046681254558717,0.8793103448269798,66.9484871520364,-355.23411557525833,0,53.24220588111072,0.434229538608294,-26.789189189189134,1.5292331617728738,28.483871572357693,4.230488694383661,1,
ADES,2026-07-22,33625.0,34500.0,33500.0,34425.0,38400.0,1,,0.6,0.6578158458243999,1321920000.0,8.061002178649238,8.061002178649238,12.200435729847495,0.924999999999075,65.42718748522233,-464.1596051177262,0,50.26846897415766,0.3036918961836798,-7.59965586464007,1.5861305791220952,25.877577885037294,2.904865649963689,1,15.0
ADES,2026-07-23,34425.0,36000.0,34425.0,35400.0,107800.0,1,,0.6,1.7419406964530704,3816120000.0,1.694915254237288,5.084745762711865,8.47457627118644,0.619047619047226,69.09151234184733,-389.8935748607273,0,50.077808141398165,0.2989192938568017,41.40085498191371,4.1559396837072455,28.230670313150892,4.4491525423728815,2,15.0
ADES,2026-07-24,35400.0,36500.0,35000.0,36275.0,58000.0,1,,0.6,0.9440104166666513,2103950000.0,0.6202618883528601,2.5499655410062028,9.648518263266713,0.8499999999994333,71.96343165066693,-287.6969385427469,0,50.10239186141071,0.31211566500283533,44.122858830478314,6.172026488127904,30.03190307201491,4.135079255685734,3,15.0
